ARI,AMI,NMI,homogeneity,completeness,V_measure,purity,inv_purity,n_pred,n_true,timepoint,annotation,n_cells,resolution
0.29940782341520156,0.46780296632196905,0.4696756202461543,0.6042716594818087,0.3841170306361148,0.4696756202461543,0.8202567760342369,0.6212553495007133,5,4,11,cell_type,1402,0.5
0.3598560873504297,0.48567048325200385,0.4886767946693613,0.49107384844642643,0.48630302845305906,0.48867679466936126,0.6804564907275321,0.6676176890156919,5,7,11,cell_type2,1402,0.5
0.4759893412170878,0.5677544177412454,0.5693980213252537,0.5811046554020594,0.5581537444398191,0.5693980213252536,0.7581930912311781,0.733392382639504,5,4,13,cell_type,1129,0.5
0.47233123724814247,0.6146137964930557,0.6172764632311336,0.5648059383462606,0.6804944629512655,0.6172764632311336,0.6820194862710364,0.7971656333038086,5,7,13,cell_type2,1129,0.5
0.4934400866193879,0.56882863858385,0.5695799755564064,0.6438724960033697,0.5106582361080584,0.5695799755564064,0.8271731690622861,0.688911704312115,6,4,15,cell_type,2922,0.5
0.5317708475995444,0.6039124028535408,0.6052161263842739,0.6259937312342561,0.58577348750825,0.6052161263842739,0.7922655715263518,0.7207392197125256,6,7,15,cell_type2,2922,0.5
0.5484735342737952,0.5439553957170198,0.5464255275328044,0.588415525884015,0.5100292617672136,0.5464255275328045,0.8354577056778679,0.7358053302433372,5,4,17,cell_type,863,0.5
0.5690490017721341,0.5455086661987982,0.5499627359696305,0.546073749923727,0.553907511899252,0.5499627359696305,0.7705677867902665,0.779837775202781,5,7,17,cell_type2,863,0.5
