Key,T1,T2,T3,T4
0_0,0.48197164971033096,0.46992331714458196,0.5235408309386712,0.4952533191267507
1_0,0.0,0.43123272761234993,0.7549596419640613,0.44327366750867037
2_0,0.48663319031773733,0.3791369335478578,0.645715943035972,0.3898275089823099
3_0,0.5741042463996607,0.46330448975768795,0.44568240209183707,0.4412918258936954
